track_name,track_id,artist_name,album_name,release_date,artist_genre,popularity,Duration (ms),Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
Crazy,2N5zMZX7YeL1tico8oQxa9,Gnarls Barkley,St. Elsewhere,2006-05-02,"['atl hip hop', 'neo soul']",76,182066,0.0172,0.835,0.741,0.0577,8,0.0826,-1.609,1,0.0339,111.963,4,0.612
Numb,2nLtzopw4rPReszdYBJU6h,Linkin Park,Meteora,2003-09-16,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",89,185586,0.0046,0.496,0.863,0.0,9,0.639,-4.153,1,0.0381,110.018,4,0.243
All Star,3cfOd4CMv2snFaKAnMdnvK,Smash Mouth,Astro Lounge,1999-06-08,"['pop rock', 'post-grunge']",83,200373,0.0395,0.731,0.867,0.0,11,0.0861,-5.881,1,0.032,104.019,4,0.776
Re-Hash,4TyL53zUFb1nJDVyU2sBHc,Gorillaz,Gorillaz,2001,"['alternative hip hop', 'modern rock', 'rock']",47,220840,0.0274,0.837,0.79,0.728,7,0.0569,-6.717,1,0.0933,100.297,4,0.782
Hurt,6Ph8QwsRfZunN5e1GGBIqa,Oliver Tree,Ugly is Beautiful,2020-07-17,['alternative hip hop'],67,145147,0.0173,0.563,0.784,0.0,0,0.467,-5.875,1,0.0402,93.992,4,0.424
Lonely Day,1VNWaY3uNfoeWqb5U8x2QX,System Of A Down,Hypnotize,2005-11-22,"['alternative metal', 'nu metal', 'rap metal', 'rock']",81,167906,0.362,0.47,0.796,1.1e-06,8,0.133,-3.277,0,0.0336,113.108,3,0.215
"Dance, Dance",0a7BloCiNzLDD9qSQHh5m7,Fall Out Boy,From Under The Cork Tree,2005-05-03,"['emo', 'modern rock', 'pop', 'rock']",81,180266,0.00523,0.622,0.961,0.0,11,0.0854,-3.198,0,0.154,114.452,4,0.449
Pac-Man (feat. ScHoolboy Q),4hURm1oP1rE1KZ4zd7mRay,"Gorillaz, ScHoolboy Q","Song Machine, Season One: Strange Timez (Deluxe)",2020-10-23,"['alternative hip hop', 'modern rock', 'rock']",60,192880,0.273,0.762,0.809,3.99e-05,7,0.333,-5.454,0,0.0961,96.042,4,0.731
Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Blurryface,2015-05-15,"['modern rock', 'pop', 'pov: indie', 'rock']",88,202333,0.0462,0.734,0.637,2.29e-05,4,0.0602,-5.677,0,0.141,169.977,4,0.648
Jerk,065bY5WrLvI3NN9VCK0QLe,Oliver Tree,Ugly is Beautiful,2020-07-17,['alternative hip hop'],65,135020,0.0327,0.521,0.707,0.000164,9,0.227,-4.101,0,0.0428,159.824,4,0.298
Hard Drive Gold,2cS0uhk7nfaMmF5In6wzIV,alt-J,The Dream,2022-02-11,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",50,158480,0.0858,0.67,0.853,2.1e-05,0,0.125,-5.962,1,0.0389,144.272,4,0.684
Lo/Hi,25YlltWXRb9k7KbrEBRuhJ,The Black Keys,"""Let's Rock""",2019-06-28,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",68,177768,0.0151,0.606,0.679,0.000433,2,0.0962,-7.445,1,0.0321,122.016,4,0.707
Fortunate Son,4BP3uh0hFLFRb5cjsgLqDh,Creedence Clearwater Revival,Willy And The Poor Boys (Expanded Edition),1969-11-02,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",89,140773,0.201,0.64,0.663,0.00806,0,0.152,-7.516,1,0.0374,132.77,4,0.663
Robbery,5iAxcPoyxt0HWU5sZToqe5,Lime Cordiale,14 Steps To A Better You,2020-07-10,['australian surf rock'],65,223233,0.306,0.685,0.748,0.105,3,0.183,-7.558,0,0.0959,152.949,4,0.879
Real Love Baby,0Z57YWES04xGh3AImDz6Qr,Father John Misty,Real Love Baby,2016-07-26,"['art pop', 'chamber pop', 'indie rock', 'singer-songwriter', 'stomp and holler']",81,189293,0.0955,0.417,0.686,0.0287,7,0.0989,-6.484,1,0.0373,204.113,4,0.625
Seaside,0QCuMBeqdWkwFUTO1WlAjH,The Kooks,Inside In / Inside Out,2006-01-01,"['brighton indie', 'garage rock', 'modern rock', 'rock']",56,99226,0.732,0.616,0.41,0.0,1,0.123,-8.523,1,0.0413,129.498,4,0.324
Cold Little Heart - Radio Edit,7KX65PC1UZuImsUInThbav,Michael Kiwanuka,Cold Little Heart (Radio Edit),2017-02-24,"['british soul', 'neo soul', 'psychedelic soul', 'soul']",77,210299,0.357,0.629,0.58,0.000353,7,0.436,-6.208,0,0.0278,110.264,4,0.655
Going Gets Tough,6Et9MYUuK2OkYE3ce2F0oK,The Growlers,Chinese Fountain,2014-09-23,"['garage rock revival', 'indie garage rock', 'indie surf']",64,208613,0.225,0.501,0.769,0.0,8,0.109,-6.257,1,0.0326,162.047,4,0.737
Intro,3Hbd6gPZ0QErPWXVkC6GRt,alt-J,An Awesome Wave,2012-09-18,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",48,157813,0.444,0.583,0.8,0.843,11,0.201,-8.505,0,0.0349,144.022,4,0.253
Kiss With A Fist,0jv5OcbvTUHgO8FgHhya8b,Florence + The Machine,Lungs (Deluxe Edition),2009,"['baroque pop', 'electropop', 'modern rock', 'uk alternative pop']",60,123333,0.0024,0.367,0.801,0.000273,2,0.0603,-5.396,1,0.137,107.014,4,0.624
In Cold Blood,0jeJR3LdrC2QJNviq7wjzp,alt-J,RELAXER,2017-06-02,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",54,206026,0.142,0.495,0.745,0.000441,11,0.194,-5.475,0,0.035,143.398,4,0.589
It's A Trip!,6IY3cC281mz9q0bViUEldz,Joywave,Content,2017-07-28,"['indietronica', 'modern alternative rock', 'modern rock', 'rochester ny indie', 'shimmer pop']",62,183524,0.088,0.673,0.716,0.00256,8,0.209,-4.982,0,0.0291,97.925,4,0.727
Little Black Submarines,1PXsUXSM3LF2XNSkmIldPb,The Black Keys,El Camino,2011-12-06,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",72,251266,0.161,0.365,0.466,6.68e-06,2,0.106,-7.514,1,0.0418,95.163,4,0.487
Every Other Freckle,6BVBkKpZK09NmifUMZqj1z,alt-J,This Is All Yours,2014-09-22,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",57,216004,0.614,0.543,0.707,0.0414,2,0.118,-7.636,1,0.07,143.915,4,0.515
Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,Woodstock,2017-06-16,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock']",83,163253,0.0417,0.801,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754
How You Like Me Now,7D180Q77XAEP7atBLmMTgK,The Heavy,The House That Dirt Built,2009-10-05,"['bath indie', 'modern blues rock']",63,217493,0.000973,0.647,0.71,0.703,0,0.0777,-4.692,1,0.029,110.059,4,0.268
Big Jet Plane,3WGsYiBXmaT8XyY4Fmry2v,Angus & Julia Stone,Down the Way,2010-03-30,"['australian indie folk', 'indie folk']",73,239146,0.239,0.762,0.387,0.00756,10,0.13,-8.643,0,0.0277,109.959,4,0.274
Way down We Go,0y1QJc3SJVPKJ1OvFmFqe6,KALEO,A/B,2016-06-10,"['icelandic indie', 'icelandic rock', 'modern alternative rock']",86,213706,0.579,0.489,0.505,0.000333,10,0.104,-8.022,0,0.117,163.255,4,0.337
You've Got The Love,6u9RqxALwkjJ1ukB1y8vuP,Florence + The Machine,Lungs (Deluxe Edition),2009,"['baroque pop', 'electropop', 'modern rock', 'uk alternative pop']",70,168666,0.00455,0.574,0.704,0.0,6,0.107,-4.72,1,0.0319,109.999,4,0.368
Deadcrush,7gn0MfkV4ZuMkqbPlmhIlx,alt-J,RELAXER,2017-06-02,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",54,231013,0.0959,0.648,0.622,0.477,9,0.126,-6.651,0,0.0578,142.979,4,0.604
Broken Bones,0lwUIYJfWGB8qUEAJtYfb6,KALEO,A/B,2016-06-10,"['icelandic indie', 'icelandic rock', 'modern alternative rock']",68,245960,0.802,0.779,0.486,5.76e-05,5,0.0992,-7.205,1,0.193,123.993,4,0.654
She Moves In Her Own Way,2SGBEDwsOAOAHrrdAd304i,The Kooks,Inside In / Inside Out,2006-01-01,"['brighton indie', 'garage rock', 'modern rock', 'rock']",61,169306,0.276,0.431,0.81,0.0,7,0.0906,-5.379,1,0.066,76.412,4,0.795
U&ME,3i4ColsuZEvjeLz63m0jPt,alt-J,The Dream,2022-02-11,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",54,198840,0.133,0.587,0.722,0.00322,7,0.133,-8.332,1,0.0574,81.973,4,0.294
Acapulco,6H0gZ1R4W9tIbb6HVvjNEe,Jason Derulo,Nu King,2024-02-16,"['dance pop', 'pop']",61,139672,0.0351,0.77,0.799,0.0,10,0.141,-4.218,1,0.0512,122.091,4,0.465
Heat Waves - Diplo Remix,6qXCxJYDFLBnlRwrHJd5gd,"Glass Animals, Diplo",Dreamland (+ Bonus Levels),2021-09-09,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",55,141897,0.116,0.568,0.565,0.0,11,0.428,-7.187,1,0.338,137.075,4,0.403
seaside_demo,1SgUjGzbmmMOsGFTVwQ59L,SEB,seaside_demo,2021-05-17,[],69,132000,0.355,0.706,0.824,0.000133,0,0.111,-7.959,1,0.0694,94.98,4,0.86
Bezos I,5aszL9hl6SBzFNsOvw8u8w,Bo Burnham,INSIDE,2021-06-10,"['comic', 'pov: indie']",69,58149,0.00936,0.694,0.948,1.62e-05,2,0.139,-5.307,1,0.0361,115.044,4,0.705
Take You Dancing,3at4D3FZnJnYR0Mfcn6JSN,Jason Derulo,Nu King,2024-02-16,"['dance pop', 'pop']",63,190306,0.0411,0.78,0.687,0.0,2,0.0701,-5.22,1,0.0468,112.975,4,0.741
I Don't Wanna Talk (I Just Wanna Dance) - Spotify Singles,1lzY6cYbKjLlDlDQ8KfhdR,Glass Animals,Spotify Singles,2022-03-31,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",45,180430,0.131,0.717,0.827,0.249,7,0.118,-6.369,1,0.0268,129.007,4,0.883
Record Player,7Gk8IPlFTLUcoIH3mtASI0,"Daisy the Great, AJR",All You Need Is Time (Deluxe Edition),2022-10-27,['brooklyn indie'],64,149538,0.247,0.665,0.686,0.0,11,0.062,-7.049,0,0.104,73.987,4,0.927
Honeypie,6FfLg6FFqhCsrFOaHIGkg0,JAWNY,For Abby,2020-10-27,"['bedroom pop', 'pov: indie']",77,135581,0.061,0.74,0.688,0.0,5,0.138,-4.361,0,0.0916,115.035,4,0.935
my ex's best friend (with blackbear),7kDUspsoYfLkWnZR7qwHZl,"mgk, blackbear",Tickets To My Downfall,2020-09-25,"['ohio hip hop', 'pop rap']",77,139460,0.00473,0.731,0.675,0.0,5,0.141,-5.134,0,0.0434,124.939,4,0.298
Space Ghost Coast To Coast,0RZLmpEzGR2NHite6rvS5H,Glass Animals,Dreamland,2020-08-07,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",64,187383,0.105,0.903,0.529,0.00255,8,0.138,-9.901,1,0.0623,100.977,4,0.353
Circles,21jGcNKet2qwijlDFuPiPb,Post Malone,Hollywood's Bleeding,2019-09-06,"['dfw rap', 'melodic rap', 'pop', 'rap']",89,215280,0.192,0.695,0.762,0.00244,0,0.0863,-3.497,1,0.0395,120.042,4,0.553
High Hopes,1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,Pray for the Wicked,2018-06-22,"['modern rock', 'pop']",85,190946,0.193,0.579,0.904,0.0,5,0.064,-2.729,1,0.0618,82.014,4,0.681
Solar Power - Spotify Singles,2JrkrX1MMmqpwfve5El6Re,Glass Animals,Spotify Singles,2022-03-31,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",53,173889,0.0784,0.701,0.631,0.14,4,0.694,-9.113,1,0.0708,110.024,4,0.61
Happier,7BqHUALzNBTanL6OvsqmC1,"Marshmello, Bastille",Happier,2018-08-17,"['brostep', 'edm', 'pop', 'progressive electro house']",87,214289,0.191,0.687,0.792,0.0,5,0.167,-2.749,1,0.0452,100.011,4,0.671
positions,35mvY5S1H3J2QZyna3TFe0,Ariana Grande,Positions,2020-10-30,['pop'],84,172324,0.468,0.737,0.802,0.0,0,0.0931,-4.771,1,0.0878,144.015,4,0.682
Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,After Hours,2020-03-20,"['canadian contemporary r&b', 'canadian pop', 'pop']",93,200040,0.00146,0.514,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,0.334
Tom's Diner,0oA9wBGDY4uyILLg4GymWP,"AnnenMayKantereit, Giant Rooks",Tom's Diner,2019-06-28,"['cologne indie', 'german singer-songwriter']",77,269333,0.376,0.68,0.428,0.000344,6,0.355,-8.107,0,0.135,98.222,4,0.334
Save Your Tears,5QO79kh1waicV47BqGRL3g,The Weeknd,After Hours,2020-03-20,"['canadian contemporary r&b', 'canadian pop', 'pop']",91,215626,0.0212,0.68,0.826,1.24e-05,0,0.543,-5.487,1,0.0309,118.051,4,0.644
Tangerine,40rOlDoGejXXF4B0BYsjx8,Glass Animals,Dreamland,2020-08-07,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",67,200583,0.114,0.845,0.583,0.000536,9,0.1,-5.948,0,0.0773,149.941,4,0.842
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,2019-05-17,"['pop', 'uk pop']",92,182160,0.751,0.501,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,4,0.446
MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO,2021-09-17,['lgbtq+ hip hop'],80,137704,0.293,0.593,0.503,0.0,8,0.405,-6.725,0,0.22,178.781,4,0.71
Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,1oFAF1hdPOickyHgbuRjyX,"The Weeknd, Ariana Grande",After Hours (Deluxe),2020-03-20,"['canadian contemporary r&b', 'canadian pop', 'pop']",85,191013,0.0215,0.65,0.825,2.44e-05,0,0.0936,-4.645,1,0.0325,118.091,4,0.593
edamame,1golLrmqyxDWedF7YUHCOD,"bbno$, Rich Brian",eat ya veggies,2021-10-08,"['canadian hip hop', 'dark trap', 'meme rap']",79,133706,0.0232,0.815,0.85,0.000143,4,0.0245,-4.704,0,0.113,106.036,4,0.694
Eastside (with Halsey & Khalid),7FGq80cy8juXBCD2nrqdWU,"benny blanco, Halsey, Khalid",FRIENDS KEEP SECRETS,2018-12-07,['pop'],82,170769,0.549,0.632,0.686,0.0,6,0.2,-7.665,0,0.243,89.949,4,0.329
Your Love (Déjà Vu),0bx6v84HtmEYFRBAOvDTgk,Glass Animals,Dreamland,2020-08-07,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",64,234372,0.0167,0.851,0.663,0.363,7,0.103,-7.168,1,0.0532,108.004,4,0.605
Devil Eyes,7MiZjKawmXTsTNePyTfPyL,Hippie Sabotage,Providence,2016-02-05,"['edm', 'electronic trap']",81,131271,0.702,0.391,0.396,0.405,1,0.315,-8.621,0,0.189,99.112,5,0.199
DARKSIDE,6xlOnm5MITIKtixzJW8R0j,Neoni,Wars In A Wonderland,2021-08-20,['dark r&b'],78,168000,0.31,0.533,0.714,1.58e-06,7,0.0869,-6.472,0,0.0608,165.037,3,0.454
Without Me,6FZDfxM3a3UCqtzo5pxSLZ,Halsey,Manic,2020-01-17,"['electropop', 'etherpop', 'indie poptimism', 'pop']",84,201660,0.297,0.752,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.533
Infinity,1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Feel Something,2017-06-23,[],85,237720,0.148,0.671,0.673,5.29e-05,11,0.304,-6.941,0,0.0444,121.963,4,0.494
Prom Queen,6MpCaSIOfqBqbMED4kXgNY,Beach Bunny,Prom Queen,2018-08-10,"['bubblegrunge', 'chicago indie', 'indie pop', 'pov: indie']",83,136562,0.000391,0.528,0.797,0.011,4,0.14,-7.487,1,0.0485,143.785,4,0.751
Chattahoochee,59kHPbwyyCApYA8RQQEuXm,Alan Jackson,A Lot About Livin' (And A Little 'Bout Love),1992-10-09,['country'],75,148160,0.362,0.606,0.706,0.0,0,0.16,-9.665,1,0.0379,174.533,4,0.819
Beer For My Horses,7E2DqvnVtbIrFrL5X6YH9Q,"Toby Keith, Willie Nelson",Unleashed,2002-01-01,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",78,204000,0.368,0.717,0.85,0.0,10,0.0495,-5.329,1,0.0473,119.005,4,0.805
Louisiana Saturday Night,50PU05RTGva8laKDwxED9Y,Mel McDaniel,I'm Countryfied,1980-11-10,"['classic country pop', 'classic oklahoma country', 'country']",73,144186,0.532,0.686,0.622,0.0,2,0.0511,-7.31,1,0.0857,163.245,4,0.982
Me and My Kind,4rW9EUFaMSNVY8JhbqrB6z,Cody Johnson,Cowboy Like Me,2014-01-14,"['classic texas country', 'contemporary country', 'modern country pop']",78,156200,0.0835,0.588,0.807,0.0,2,0.109,-3.426,1,0.0283,110.014,4,0.674
Some Girls Do,37JPdGgYcQAJSElj5boJx8,Sawyer Brown,The Dirt Road,1992-01-06,"['contemporary country', 'country', 'country road']",70,194320,0.0907,0.64,0.852,0.0,2,0.151,-6.406,1,0.028,139.949,4,0.903
Little Bitty,2IY559smG7SXYk229NA2Vl,Alan Jackson,Everything I Love,1996-09-30,['country'],70,158626,0.151,0.571,0.818,0.0,4,0.348,-6.539,1,0.0415,163.045,4,0.728
Check Yes Or No,6iy4PoAuZBMvtrlDX4VxC7,George Strait,Strait Out Of The Box,1995-09-12,"['contemporary country', 'country', 'country road']",76,200666,0.0551,0.708,0.524,3.21e-06,5,0.0371,-12.644,1,0.0352,111.482,4,0.69
Should've Been A Cowboy,4TJUS843fKiqqIzycM74Oy,Toby Keith,Toby Keith,1993-04-20,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",81,211306,0.441,0.618,0.672,1.49e-06,7,0.214,-7.92,1,0.0353,133.439,4,0.705
One More Last Chance,2h5a6t9JFasqH5WJFPbmGL,Vince Gill,I Still Believe In You,1992-01-01,"['classic oklahoma country', 'country', 'country road']",63,191200,0.411,0.525,0.878,0.0,2,0.291,-8.677,1,0.0404,176.249,4,0.963
Watermelon Crawl,3Q9t1A12iUemHTAWnH7PjD,Tracy Byrd,No Ordinary Man,1994-01-01,"['contemporary country', 'country', 'country road']",70,181973,0.173,0.759,0.723,0.0,0,0.179,-9.315,1,0.028,136.746,4,0.962
The Older I Get,3F3gKRquZTnQJB37AVd89I,Alan Jackson,Where Have You Gone,2021-05-14,['country'],52,229830,0.698,0.618,0.201,6.89e-05,2,0.135,-12.34,1,0.0309,114.123,4,0.248
Broken Halos,06gD2ZtK3Dzc1BYqWExQJJ,Chris Stapleton,From A Room: Volume 1,2017-05-05,"['contemporary country', 'outlaw country']",81,180906,0.134,0.613,0.564,1.65e-06,8,0.0585,-7.085,1,0.0251,78.388,4,0.538
Mammas Don't Let Your Babies Grow up to Be Cowboys,7nVQ8mo77KaUvhUQzh4vMy,"Waylon Jennings, Willie Nelson",Waylon & Willie,1978-01-01,"['classic texas country', 'country', 'outlaw country']",72,152866,0.623,0.363,0.361,0.00119,9,0.154,-14.398,1,0.0499,187.711,3,0.612
As Good As I Once Was,7G6l2FtQyRhQgYgut2I6i8,Toby Keith,Honkytonk University,2005-01-01,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",79,227840,0.266,0.68,0.87,0.0,5,0.109,-4.461,1,0.0393,119.075,4,0.646
Where I Come From,07pkQLjLQFFukRAYHSgoxX,Montgomery Gentry,Rebels On The Run,2011-10-14,"['contemporary country', 'country', 'country road']",70,201840,0.0105,0.62,0.851,4.53e-06,1,0.279,-4.203,1,0.0308,90.038,4,0.478
"Mexico, Tequila And Me",2Kx7whpcyo1Yp4XI30xsc7,Alan Jackson,Angels And Alcohol,2015-07-17,['country'],50,205506,0.109,0.575,0.831,2.57e-05,2,0.352,-8.105,1,0.0401,155.995,4,0.748
Tulsa Time,0cThXovxrvU68JuzYUXhJT,Don Williams,Expressions,1978-08-23,"['classic country pop', 'country']",66,195346,0.458,0.916,0.57,0.000721,4,0.0595,-13.011,1,0.0334,104.415,4,0.957
Diamond In My Pocket,24Nt4OalWDICkEKVy81X6k,Cody Johnson,A Different Day,2011-10-31,"['classic texas country', 'contemporary country', 'modern country pop']",75,196906,0.27,0.546,0.838,1.24e-05,7,0.0841,-3.51,1,0.0319,151.914,4,0.719
Mama Tried - Remastered 2001,1FTlLpP6V05yJWmcIg0rlK,Merle Haggard & The Strangers,Mama Tried,2001-01-01,['bakersfield sound'],67,132626,0.778,0.725,0.654,2.7e-06,2,0.0769,-6.283,1,0.0609,97.255,4,0.659
You Ain't Much Fun,4YS5ECd4qRZSA8NHqHiWD4,Toby Keith,Boomtown,1994-09-17,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",69,147026,0.229,0.771,0.675,0.0,9,0.366,-7.9,1,0.0457,138.322,4,0.757
Don't Rock the Jukebox,3oyByfBYegVEDwYyqx9pRd,Alan Jackson,Don`t Rock The Jukebox,1991-04-03,['country'],67,171066,0.0495,0.641,0.637,0.000138,7,0.267,-10.92,1,0.0262,147.502,4,0.793
Your Man,1WzAeadSKJhqykZFbJNmQv,Josh Turner,Your Man,2006,"['contemporary country', 'country', 'country road']",76,211893,0.337,0.744,0.637,0.000222,6,0.0696,-4.483,1,0.0241,100.511,4,0.785
Tight Fittin' Jeans,5sRLBlFHRFk3LerdiGs4Z6,Conway Twitty,Red Neckin' Love Makin' Night,1981-01-01,"['arkansas country', 'classic country pop', 'country', 'country rock']",65,171066,0.139,0.731,0.491,2.17e-06,5,0.0786,-13.951,1,0.0344,102.211,4,0.891
Amarillo By Morning,4TnUKixNWMfajncgdSwFoi,George Strait,Strait From The Heart,1982-01-01,"['contemporary country', 'country', 'country road']",74,173466,0.264,0.606,0.361,3.39e-05,9,0.38,-16.031,1,0.0346,121.059,4,0.621
Sold (The Grundy County Auction Incident),0NLBwQBYJhEM9t3KAMPFVR,John Michael Montgomery,John Michael Montgomery,1995-03-17,"['contemporary country', 'country', 'country road']",73,152186,0.108,0.771,0.848,0.0,2,0.35,-7.365,1,0.035,115.642,4,0.803
"Tall, Tall Trees",0MMdmhfFXpflLBJKq4cdYA,Alan Jackson,The Greatest Hits Collection,1995-10-16,['country'],61,147640,0.204,0.676,0.815,0.0,7,0.132,-6.192,1,0.037,145.969,4,0.965
How Do You Like Me Now?!,7rDcULv8vV16vetBjPJhuE,Toby Keith,How Do You Like Me Now?!,1999-01-01,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",77,209066,0.0534,0.648,0.667,6.94e-06,0,0.0908,-8.986,1,0.0311,109.609,4,0.669
Two Dozen Roses,0e05wFNr6zg1ULcp4NKs1p,Shenandoah,Now And Then,1996-01-01,"['contemporary country', 'country', 'country road']",72,204333,0.314,0.687,0.648,1.37e-06,4,0.289,-9.137,1,0.027,121.341,4,0.6
Dust On The Bottle,0Xg68XXMRWzKQvD5S6BFvI,David Lee Murphy,Out With A Bang,1994-01-01,"['contemporary country', 'country', 'country road']",73,224666,0.0237,0.736,0.614,5.84e-06,11,0.292,-11.124,1,0.0389,99.942,4,0.858
"Theme from ""The Dukes of Hazzard"" (Good Ol' Boys)",4zxjGksj1DYHmEUvGh8UqT,Waylon Jennings,Music Man,1980-05-01,"['classic texas country', 'country', 'outlaw country']",59,126786,0.171,0.631,0.888,0.0433,5,0.146,-8.491,1,0.0375,147.824,4,0.925
It Must Be Love,6wmPyEgl1TfkP70YibMd29,Alan Jackson,Under The Influence,1999-10-25,['country'],51,171266,0.235,0.816,0.574,0.0,6,0.0593,-10.902,1,0.0305,112.11,4,0.966
Hello Darlin',6vmAgl2y9MpoZKrVUXrPe5,Conway Twitty,Hello Darlin',1970-03-23,"['arkansas country', 'classic country pop', 'country', 'country rock']",64,149133,0.94,0.276,0.235,1.01e-05,0,0.132,-14.352,1,0.0315,170.55,3,0.472
Wish I Didn't Know Now,40nvOEkPCUDsoQdruyndb2,Toby Keith,Toby Keith,1993-04-20,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",71,206840,0.371,0.796,0.714,5.63e-05,7,0.321,-8.602,1,0.0366,116.97,4,0.841
Dance Her Home,2g3vpJiqwswGJbUOSkCWqC,Cody Johnson,Cowboy Like Me,2014-01-14,"['classic texas country', 'contemporary country', 'modern country pop']",74,174680,0.205,0.674,0.892,0.0,0,0.694,-3.771,1,0.0293,114.048,4,0.889
Note to Self,3Qbjo8ezZdQg1NfPcCo4UV,Randy Houser,Note To Self,2022-11-11,"['contemporary country', 'country', 'country road']",72,195217,0.11,0.613,0.626,0.000914,1,0.112,-6.486,1,0.0332,84.984,4,0.188
Blue Blooded Woman,7D8gA10pibmtMDpVf1rlic,Alan Jackson,Here In The Real World,1990-02-27,['country'],38,134560,0.124,0.599,0.715,0.00169,4,0.0855,-9.24,1,0.0306,164.42,4,0.947
Fishin' in the Dark,15jhnquhNS1IZMlM493UBW,Nitty Gritty Dirt Band,Hold On,1987-07-07,"['country rock', 'heartland rock']",69,201600,0.246,0.745,0.347,0.0,2,0.0861,-13.145,1,0.0418,155.539,4,0.899
I Cross My Heart - Pure Country Soundtrack Version,6FHXJu99aQAUnivEjPhuUR,George Strait,Pure Country,1992-01-01,"['contemporary country', 'country', 'country road']",64,212000,0.267,0.526,0.442,5.49e-05,3,0.106,-10.133,1,0.0259,131.055,4,0.284
A Little Less Talk And A Lot More Action,267pym8JqsQQdIs7dadMJR,Toby Keith,Toby Keith,1993-04-20,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",70,170546,0.262,0.758,0.825,4.21e-06,9,0.1,-7.506,1,0.0397,124.906,4,0.926
She Won't Be Lonely Long,0158TMiGmHyibaDeaUKayX,Clay Walker,She Won't Be Lonely Long,2010-06-08,"['contemporary country', 'country', 'country road']",69,209253,0.00643,0.635,0.758,0.0,7,0.229,-5.772,1,0.0243,113.002,4,0.322
You'll Always Be My Baby (Written for Daughters' Weddings),0yLPZEBnOff1QDyOZLqmky,Alan Jackson,Where Have You Gone,2021-05-14,['country'],43,226027,0.655,0.661,0.239,8.44e-05,0,0.115,-15.609,1,0.0252,76.998,4,0.404
"Next To You, Next To Me",37KWffCdnLyHqvhugCQNM6,Shenandoah,Now And Then,1996-01-01,"['contemporary country', 'country', 'country road']",63,205733,0.418,0.65,0.712,2.28e-05,8,0.04,-8.25,1,0.0253,94.292,4,0.921
Parachute,5jROdl6MhcmP3O7h2sVgtw,Chris Stapleton,Traveller,2015-05-04,"['contemporary country', 'outlaw country']",77,253200,0.00967,0.642,0.762,5.72e-05,6,0.182,-7.411,1,0.0296,113.038,4,0.605
She's In Love With The Boy - Single Version,2ulBBx6YQ3qY3ci34RadtN,Trisha Yearwood,Trisha Yearwood,1991-01-01,"['contemporary country', 'country', 'country dawn', 'country road']",72,248200,0.522,0.783,0.698,2.52e-06,3,0.0754,-8.268,1,0.0323,124.996,4,0.758
